year,month,week,day,building,floor,direction,area,count
2020,10,44,26,mbk,000_g,exit,001_2nd,4127
2020,10,44,26,mbk,000_g,exit,ground,2513
2020,10,44,26,mbk,000_g,exit,hotel,550
2020,10,44,26,mbk,000_g,exit,lift_10,477
2020,10,44,26,mbk,000_g,exit,lift_11,424
2020,10,44,26,mbk,000_g,exit,lift_12,487
2020,10,44,26,mbk,000_g,exit,lift_13,249
2020,10,44,26,mbk,000_g,exit,lift_14,263
2020,10,44,26,mbk,000_g,exit,lift_15,418
2020,10,44,26,mbk,000_g,exit,lift_16,313
2020,10,44,26,mbk,000_g,exit,lift_17,474
2020,10,44,26,mbk,000_g,exit,lift_18,285
2020,10,44,26,mbk,000_g,exit,lift_19,338
2020,10,44,26,mbk,000_g,exit,lift_tower_1,635
2020,10,44,26,mbk,000_g,exit,lift_tower_2,174
2020,10,44,26,mbk,000_g,exit,lift_tower_3,176
2020,10,44,26,mbk,000_g,exit,lift_tower_4,213
2020,10,44,26,mbk,000_g,exit,lift_tower_5,146
2020,10,44,26,mbk,000_g,exit,parking,1910
2020,10,44,26,mbk,000_g,exit,service,1024
2020,10,44,26,mbk,000_g,exit,taxi,703
2020,10,44,26,mbk,000_g,exit,tokyu,685
2020,10,44,26,mbk,000_g,exit,tower,204
2020,10,44,26,mbk,001_2nd,entrance,000_g,4127
2020,10,44,26,mbk,001_2nd,entrance,000_tokyu,1405
2020,10,44,26,mbk,001_2nd,entrance,002_3rd,5603
2020,10,44,26,mbk,001_2nd,entrance,alaart,3345
2020,10,44,26,mbk,001_2nd,entrance,bts,2650
2020,10,44,26,mbk,001_2nd,entrance,hotel,57
2020,10,44,26,mbk,001_2nd,entrance,lift_10,207
2020,10,44,26,mbk,001_2nd,entrance,lift_11,205
2020,10,44,26,mbk,001_2nd,entrance,lift_12,221
2020,10,44,26,mbk,001_2nd,entrance,lift_13,164
2020,10,44,26,mbk,001_2nd,entrance,lift_14,178
2020,10,44,26,mbk,001_2nd,entrance,lift_15,527
2020,10,44,26,mbk,001_2nd,entrance,lift_16,481
2020,10,44,26,mbk,001_2nd,entrance,lift_17,269
2020,10,44,26,mbk,001_2nd,entrance,lift_18,274
2020,10,44,26,mbk,001_2nd,entrance,lift_19,222
2020,10,44,26,mbk,001_2nd,entrance,lift_tower_1,0
2020,10,44,26,mbk,001_2nd,entrance,lift_tower_2,174
2020,10,44,26,mbk,001_2nd,entrance,lift_tower_3,298
2020,10,44,26,mbk,001_2nd,entrance,lift_tower_4,0
2020,10,44,26,mbk,001_2nd,entrance,lift_tower_5,0
2020,10,44,26,mbk,001_2nd,entrance,parking,4036
2020,10,44,26,mbk,001_2nd,entrance,tokyu,1363
2020,10,44,26,mbk,001_2nd,exit,000_g,4071
2020,10,44,26,mbk,001_2nd,exit,000_tokyu,1416
2020,10,44,26,mbk,001_2nd,exit,002_3rd,5262
2020,10,44,26,mbk,001_2nd,exit,alaart,2264
2020,10,44,26,mbk,001_2nd,exit,bts,3268
2020,10,44,26,mbk,001_2nd,exit,hotel,31
2020,10,44,26,mbk,001_2nd,exit,lift_10,202
2020,10,44,26,mbk,001_2nd,exit,lift_11,169
2020,10,44,26,mbk,001_2nd,exit,lift_12,157
2020,10,44,26,mbk,001_2nd,exit,lift_13,125
2020,10,44,26,mbk,001_2nd,exit,lift_14,130
2020,10,44,26,mbk,001_2nd,exit,lift_15,591
2020,10,44,26,mbk,001_2nd,exit,lift_16,467
2020,10,44,26,mbk,001_2nd,exit,lift_17,259
2020,10,44,26,mbk,001_2nd,exit,lift_18,237
2020,10,44,26,mbk,001_2nd,exit,lift_19,243
2020,10,44,26,mbk,001_2nd,exit,lift_tower_1,9
2020,10,44,26,mbk,001_2nd,exit,lift_tower_2,263
2020,10,44,26,mbk,001_2nd,exit,lift_tower_3,238
2020,10,44,26,mbk,001_2nd,exit,lift_tower_4,3
2020,10,44,26,mbk,001_2nd,exit,lift_tower_5,0
2020,10,44,26,mbk,001_2nd,exit,parking,3955
2020,10,44,26,mbk,001_2nd,exit,tokyu,1785
2020,10,44,26,mbk,002_3rd,entrance,000_tokyu,790
2020,10,44,26,mbk,002_3rd,entrance,001_2nd,5262
2020,10,44,26,mbk,002_3rd,entrance,003_4th,6078
2020,10,44,26,mbk,002_3rd,entrance,bts,2176
2020,10,44,26,mbk,002_3rd,entrance,chula,1563
2020,10,44,26,mbk,002_3rd,entrance,lift_10,137
2020,10,44,26,mbk,002_3rd,entrance,lift_11,137
2020,10,44,26,mbk,002_3rd,entrance,lift_12,149
2020,10,44,26,mbk,002_3rd,entrance,lift_13,63
2020,10,44,26,mbk,002_3rd,entrance,lift_14,96
2020,10,44,26,mbk,002_3rd,entrance,lift_15,169
2020,10,44,26,mbk,002_3rd,entrance,lift_16,127
2020,10,44,26,mbk,002_3rd,entrance,lift_17,129
2020,10,44,26,mbk,002_3rd,entrance,lift_18,75
2020,10,44,26,mbk,002_3rd,entrance,lift_19,112
2020,10,44,26,mbk,002_3rd,entrance,parking,1301
2020,10,44,26,mbk,002_3rd,exit,000_tokyu,1110
2020,10,44,26,mbk,002_3rd,exit,001_2nd,5603
2020,10,44,26,mbk,002_3rd,exit,003_4th,6189
2020,10,44,26,mbk,002_3rd,exit,bts,2464
2020,10,44,26,mbk,002_3rd,exit,chula,1590
2020,10,44,26,mbk,002_3rd,exit,lift_10,192
2020,10,44,26,mbk,002_3rd,exit,lift_11,157
2020,10,44,26,mbk,002_3rd,exit,lift_12,165
2020,10,44,26,mbk,002_3rd,exit,lift_13,78
2020,10,44,26,mbk,002_3rd,exit,lift_14,73
2020,10,44,26,mbk,002_3rd,exit,lift_15,186
2020,10,44,26,mbk,002_3rd,exit,lift_16,155
2020,10,44,26,mbk,002_3rd,exit,lift_17,125
2020,10,44,26,mbk,002_3rd,exit,lift_18,105
2020,10,44,26,mbk,002_3rd,exit,lift_19,125
2020,10,44,26,mbk,002_3rd,exit,parking,1407
2020,10,44,26,mbk,003_4th,entrance,000_tokyu,1741
2020,10,44,26,mbk,003_4th,entrance,002_3rd,6189
2020,10,44,26,mbk,003_4th,entrance,004_5th,3952
2020,10,44,26,mbk,003_4th,entrance,lift_10,507
2020,10,44,26,mbk,003_4th,entrance,lift_11,233
2020,10,44,26,mbk,003_4th,entrance,lift_12,283
2020,10,44,26,mbk,003_4th,entrance,lift_13,158
2020,10,44,26,mbk,003_4th,entrance,lift_14,129
2020,10,44,26,mbk,003_4th,entrance,lift_15,288
2020,10,44,26,mbk,003_4th,entrance,lift_16,249
2020,10,44,26,mbk,003_4th,entrance,lift_17,180
2020,10,44,26,mbk,003_4th,entrance,lift_18,153
2020,10,44,26,mbk,003_4th,entrance,lift_19,159
2020,10,44,26,mbk,003_4th,entrance,parking,1429
2020,10,44,26,mbk,003_4th,exit,000_tokyu,1433
2020,10,44,26,mbk,003_4th,exit,002_3rd,6078
2020,10,44,26,mbk,003_4th,exit,004_5th,3446
2020,10,44,26,mbk,003_4th,exit,lift_10,502
2020,10,44,26,mbk,003_4th,exit,lift_11,370
2020,10,44,26,mbk,003_4th,exit,lift_12,355
2020,10,44,26,mbk,003_4th,exit,lift_13,122
2020,10,44,26,mbk,003_4th,exit,lift_14,118
2020,10,44,26,mbk,003_4th,exit,lift_15,210
2020,10,44,26,mbk,003_4th,exit,lift_16,204
2020,10,44,26,mbk,003_4th,exit,lift_17,224
2020,10,44,26,mbk,003_4th,exit,lift_18,187
2020,10,44,26,mbk,003_4th,exit,lift_19,220
2020,10,44,26,mbk,003_4th,exit,parking,1820
2020,10,44,26,mbk,004_5th,entrance,000_tokyu,2240
2020,10,44,26,mbk,004_5th,entrance,003_4th,3446
2020,10,44,26,mbk,004_5th,entrance,005_6th,4755
2020,10,44,26,mbk,004_5th,entrance,lift_10,142
2020,10,44,26,mbk,004_5th,entrance,lift_11,152
2020,10,44,26,mbk,004_5th,entrance,lift_12,118
2020,10,44,26,mbk,004_5th,entrance,lift_13,79
2020,10,44,26,mbk,004_5th,entrance,lift_14,80
2020,10,44,26,mbk,004_5th,entrance,lift_15,262
2020,10,44,26,mbk,004_5th,entrance,lift_16,173
2020,10,44,26,mbk,004_5th,entrance,lift_17,136
2020,10,44,26,mbk,004_5th,entrance,lift_18,148
2020,10,44,26,mbk,004_5th,entrance,lift_19,131
2020,10,44,26,mbk,004_5th,entrance,lift_tower_1,4
2020,10,44,26,mbk,004_5th,entrance,lift_tower_2,156
2020,10,44,26,mbk,004_5th,entrance,lift_tower_3,130
2020,10,44,26,mbk,004_5th,entrance,lift_tower_4,45
2020,10,44,26,mbk,004_5th,entrance,lift_tower_5,0
2020,10,44,26,mbk,004_5th,entrance,parking,1033
2020,10,44,26,mbk,004_5th,exit,000_tokyu,2502
2020,10,44,26,mbk,004_5th,exit,003_4th,3952
2020,10,44,26,mbk,004_5th,exit,005_6th,4430
2020,10,44,26,mbk,004_5th,exit,lift_10,139
2020,10,44,26,mbk,004_5th,exit,lift_11,102
2020,10,44,26,mbk,004_5th,exit,lift_12,94
2020,10,44,26,mbk,004_5th,exit,lift_13,65
2020,10,44,26,mbk,004_5th,exit,lift_14,64
2020,10,44,26,mbk,004_5th,exit,lift_15,173
2020,10,44,26,mbk,004_5th,exit,lift_16,155
2020,10,44,26,mbk,004_5th,exit,lift_17,131
2020,10,44,26,mbk,004_5th,exit,lift_18,95
2020,10,44,26,mbk,004_5th,exit,lift_19,104
2020,10,44,26,mbk,004_5th,exit,lift_tower_1,8
2020,10,44,26,mbk,004_5th,exit,lift_tower_2,197
2020,10,44,26,mbk,004_5th,exit,lift_tower_3,113
2020,10,44,26,mbk,004_5th,exit,lift_tower_4,40
2020,10,44,26,mbk,004_5th,exit,lift_tower_5,0
2020,10,44,26,mbk,004_5th,exit,parking,1254
2020,10,44,26,mbk,005_6th,entrance,004_5th,4430
2020,10,44,26,mbk,005_6th,entrance,006_7th,3420
2020,10,44,26,mbk,005_6th,entrance,lift_10,197
2020,10,44,26,mbk,005_6th,entrance,lift_11,161
2020,10,44,26,mbk,005_6th,entrance,lift_12,161
2020,10,44,26,mbk,005_6th,entrance,lift_13,143
2020,10,44,26,mbk,005_6th,entrance,lift_14,125
2020,10,44,26,mbk,005_6th,entrance,lift_15,271
2020,10,44,26,mbk,005_6th,entrance,lift_16,487
2020,10,44,26,mbk,005_6th,entrance,lift_17,414
2020,10,44,26,mbk,005_6th,entrance,lift_18,214
2020,10,44,26,mbk,005_6th,entrance,lift_19,224
2020,10,44,26,mbk,005_6th,entrance,parking,1528
2020,10,44,26,mbk,005_6th,exit,004_5th,4755
2020,10,44,26,mbk,005_6th,exit,006_7th,3411
2020,10,44,26,mbk,005_6th,exit,lift_10,184
2020,10,44,26,mbk,005_6th,exit,lift_11,125
2020,10,44,26,mbk,005_6th,exit,lift_12,111
2020,10,44,26,mbk,005_6th,exit,lift_13,132
2020,10,44,26,mbk,005_6th,exit,lift_14,135
2020,10,44,26,mbk,005_6th,exit,lift_15,291
2020,10,44,26,mbk,005_6th,exit,lift_16,422
2020,10,44,26,mbk,005_6th,exit,lift_17,362
2020,10,44,26,mbk,005_6th,exit,lift_18,248
2020,10,44,26,mbk,005_6th,exit,lift_19,223
2020,10,44,26,mbk,005_6th,exit,parking,1794
2020,10,44,26,mbk,006_7th,entrance,005_6th,3411
2020,10,44,26,mbk,006_7th,entrance,007_8th,882
2020,10,44,26,mbk,006_7th,entrance,lift_10,217
2020,10,44,26,mbk,006_7th,entrance,lift_11,191
2020,10,44,26,mbk,006_7th,entrance,lift_12,193
2020,10,44,26,mbk,006_7th,entrance,lift_13,100
2020,10,44,26,mbk,006_7th,entrance,lift_14,71
2020,10,44,26,mbk,006_7th,entrance,lift_15,228
2020,10,44,26,mbk,006_7th,entrance,lift_16,178
2020,10,44,26,mbk,006_7th,entrance,lift_17,143
2020,10,44,26,mbk,006_7th,entrance,lift_18,150
2020,10,44,26,mbk,006_7th,entrance,lift_19,166
2020,10,44,26,mbk,006_7th,exit,005_6th,3420
2020,10,44,26,mbk,006_7th,exit,007_8th,538
2020,10,44,26,mbk,006_7th,exit,lift_10,207
2020,10,44,26,mbk,006_7th,exit,lift_11,150
2020,10,44,26,mbk,006_7th,exit,lift_12,209
2020,10,44,26,mbk,006_7th,exit,lift_13,106
2020,10,44,26,mbk,006_7th,exit,lift_14,122
2020,10,44,26,mbk,006_7th,exit,lift_15,189
2020,10,44,26,mbk,006_7th,exit,lift_16,261
2020,10,44,26,mbk,006_7th,exit,lift_17,128
2020,10,44,26,mbk,006_7th,exit,lift_18,161
2020,10,44,26,mbk,006_7th,exit,lift_19,139
2020,10,44,26,mbk,007_8th,entrance,006_7th,538
2020,10,44,26,mbk,007_8th,entrance,lift_10,96
2020,10,44,26,mbk,007_8th,entrance,lift_11,6
2020,10,44,26,mbk,007_8th,entrance,lift_12,0
2020,10,44,26,mbk,007_8th,entrance,lift_13,0
2020,10,44,26,mbk,007_8th,entrance,lift_14,0
2020,10,44,26,mbk,007_8th,entrance,lift_15,166
2020,10,44,26,mbk,007_8th,entrance,lift_16,0
2020,10,44,26,mbk,007_8th,entrance,lift_17,55
2020,10,44,26,mbk,007_8th,entrance,lift_18,197
2020,10,44,26,mbk,007_8th,entrance,lift_19,200
2020,10,44,26,mbk,007_8th,exit,006_7th,882
2020,10,44,26,mbk,007_8th,exit,lift_10,82
2020,10,44,26,mbk,007_8th,exit,lift_11,2
2020,10,44,26,mbk,007_8th,exit,lift_12,0
2020,10,44,26,mbk,007_8th,exit,lift_13,1
2020,10,44,26,mbk,007_8th,exit,lift_14,0
2020,10,44,26,mbk,007_8th,exit,lift_15,147
2020,10,44,26,mbk,007_8th,exit,lift_16,0
2020,10,44,26,mbk,007_8th,exit,lift_17,58
2020,10,44,26,mbk,007_8th,exit,lift_18,203
2020,10,44,26,mbk,007_8th,exit,lift_19,155
2020,10,44,26,mbk,008_m,entrance,lift_10,13
2020,10,44,26,mbk,008_m,entrance,lift_13,0
2020,10,44,26,mbk,008_m,entrance,lift_14,0
2020,10,44,26,mbk,008_m,entrance,lift_16,0
2020,10,44,26,mbk,008_m,entrance,lift_17,62
2020,10,44,26,mbk,008_m,entrance,lift_18,141
2020,10,44,26,mbk,008_m,entrance,lift_19,108
2020,10,44,26,mbk,008_m,exit,lift_10,9
2020,10,44,26,mbk,008_m,exit,lift_13,0
2020,10,44,26,mbk,008_m,exit,lift_14,0
2020,10,44,26,mbk,008_m,exit,lift_16,1
2020,10,44,26,mbk,008_m,exit,lift_17,69
2020,10,44,26,mbk,008_m,exit,lift_18,135
2020,10,44,26,mbk,008_m,exit,lift_19,136
2020,10,44,26,tokyu,000_tokyu,entrance,000_g,925
2020,10,44,26,tokyu,000_tokyu,entrance,001_2nd,1416
2020,10,44,26,tokyu,000_tokyu,entrance,002_3rd,1110
2020,10,44,26,tokyu,000_tokyu,entrance,003_4th,1433
2020,10,44,26,tokyu,000_tokyu,entrance,004_5th,2502
2020,10,44,26,tokyu,000_tokyu,entrance,tokyu,2303
2020,10,44,26,tokyu,000_tokyu,exit,000_g,893
2020,10,44,26,tokyu,000_tokyu,exit,001_2nd,1405
2020,10,44,26,tokyu,000_tokyu,exit,002_3rd,790
2020,10,44,26,tokyu,000_tokyu,exit,003_4th,1741
2020,10,44,26,tokyu,000_tokyu,exit,004_5th,2240
2020,10,44,26,tokyu,000_tokyu,exit,tokyu,2470
2020,10,44,26,tower,000_tower,entrance,lift_tower_1,652
2020,10,44,26,tower,000_tower,entrance,lift_tower_2,634
2020,10,44,26,tower,000_tower,entrance,lift_tower_3,527
2020,10,44,26,tower,000_tower,entrance,lift_tower_4,256
2020,10,44,26,tower,000_tower,entrance,lift_tower_5,146
2020,10,44,26,tower,000_tower,exit,lift_tower_1,695
2020,10,44,26,tower,000_tower,exit,lift_tower_2,503
2020,10,44,26,tower,000_tower,exit,lift_tower_3,548
2020,10,44,26,tower,000_tower,exit,lift_tower_4,227
2020,10,44,26,tower,000_tower,exit,lift_tower_5,100
2020,10,44,27,alaart,001_alaart2nd,entrance,000_alaart1st,1517
2020,10,44,27,alaart,001_alaart2nd,entrance,002_alaart3rd,643
2020,10,44,27,alaart,001_alaart2nd,exit,000_alaart1st,1246
2020,10,44,27,alaart,001_alaart2nd,exit,002_alaart3rd,1421
2020,10,44,27,alaart,002_alaart3rd,entrance,001_alaart2nd,1421
2020,10,44,27,alaart,002_alaart3rd,entrance,alaart,1360
2020,10,44,27,alaart,002_alaart3rd,exit,001_alaart2nd,643
2020,10,44,27,alaart,002_alaart3rd,exit,alaart,1602
2020,10,44,27,mbk,000_g,entrance,000_tokyu,902
2020,10,44,27,mbk,000_g,entrance,001_2nd,4688
2020,10,44,27,mbk,000_g,entrance,ground,3485
2020,10,44,27,mbk,000_g,entrance,hotel,712
2020,10,44,27,mbk,000_g,entrance,lift_10,386
2020,10,44,27,mbk,000_g,entrance,lift_11,384
2020,10,44,27,mbk,000_g,entrance,lift_12,456
2020,10,44,27,mbk,000_g,entrance,lift_13,188
2020,10,44,27,mbk,000_g,entrance,lift_14,215
2020,10,44,27,mbk,000_g,entrance,lift_15,336
2020,10,44,27,mbk,000_g,entrance,lift_16,298
2020,10,44,27,mbk,000_g,entrance,lift_17,535
2020,10,44,27,mbk,000_g,entrance,lift_18,396
2020,10,44,27,mbk,000_g,entrance,lift_19,412
2020,10,44,27,mbk,000_g,entrance,lift_tower_1,685
2020,10,44,27,mbk,000_g,entrance,lift_tower_2,181
2020,10,44,27,mbk,000_g,entrance,lift_tower_3,138
2020,10,44,27,mbk,000_g,entrance,lift_tower_4,187
2020,10,44,27,mbk,000_g,entrance,lift_tower_5,159
2020,10,44,27,mbk,000_g,entrance,parking,2343
2020,10,44,27,mbk,000_g,entrance,service,1158
2020,10,44,27,mbk,000_g,entrance,taxi,864
2020,10,44,27,mbk,000_g,entrance,tokyu,957
2020,10,44,27,mbk,000_g,entrance,tower,241
2020,10,44,27,mbk,000_g,exit,000_tokyu,927
2020,10,44,27,mbk,000_g,exit,001_2nd,4812
2020,10,44,27,mbk,000_g,exit,ground,2400
2020,10,44,27,mbk,000_g,exit,hotel,653
2020,10,44,27,mbk,000_g,exit,lift_10,508
2020,10,44,27,mbk,000_g,exit,lift_11,450
2020,10,44,27,mbk,000_g,exit,lift_12,503
2020,10,44,27,mbk,000_g,exit,lift_13,278
2020,10,44,27,mbk,000_g,exit,lift_14,262
2020,10,44,27,mbk,000_g,exit,lift_15,469
2020,10,44,27,mbk,000_g,exit,lift_16,408
2020,10,44,27,mbk,000_g,exit,lift_17,520
2020,10,44,27,mbk,000_g,exit,lift_18,350
2020,10,44,27,mbk,000_g,exit,lift_19,408
2020,10,44,27,mbk,000_g,exit,lift_tower_1,650
2020,10,44,27,mbk,000_g,exit,lift_tower_2,179
2020,10,44,27,mbk,000_g,exit,lift_tower_3,194
2020,10,44,27,mbk,000_g,exit,lift_tower_4,238
2020,10,44,27,mbk,000_g,exit,lift_tower_5,232
2020,10,44,27,mbk,000_g,exit,parking,2055
2020,10,44,27,mbk,000_g,exit,service,1108
2020,10,44,27,mbk,000_g,exit,taxi,859
2020,10,44,27,mbk,000_g,exit,tokyu,609
2020,10,44,27,mbk,000_g,exit,tower,146
2020,10,44,27,mbk,001_2nd,entrance,000_g,4812
2020,10,44,27,mbk,001_2nd,entrance,000_tokyu,1513
2020,10,44,27,mbk,001_2nd,entrance,002_3rd,5046
2020,10,44,27,mbk,001_2nd,entrance,alaart,3455
2020,10,44,27,mbk,001_2nd,entrance,bts,2996
2020,10,44,27,mbk,001_2nd,entrance,hotel,62
2020,10,44,27,mbk,001_2nd,entrance,lift_10,205
2020,10,44,27,mbk,001_2nd,entrance,lift_11,221
2020,10,44,27,mbk,001_2nd,entrance,lift_12,243
2020,10,44,27,mbk,001_2nd,entrance,lift_13,185
2020,10,44,27,mbk,001_2nd,entrance,lift_14,206
2020,10,44,27,mbk,001_2nd,entrance,lift_15,514
2020,10,44,27,mbk,001_2nd,entrance,lift_16,488
2020,10,44,27,mbk,001_2nd,entrance,lift_17,322
2020,10,44,27,mbk,001_2nd,entrance,lift_18,295
2020,10,44,27,mbk,001_2nd,entrance,lift_19,244
2020,10,44,27,mbk,001_2nd,entrance,lift_tower_1,1
2020,10,44,27,mbk,001_2nd,entrance,lift_tower_2,175
2020,10,44,27,mbk,001_2nd,entrance,lift_tower_3,340
2020,10,44,27,mbk,001_2nd,entrance,lift_tower_4,6
2020,10,44,27,mbk,001_2nd,entrance,lift_tower_5,0
2020,10,44,27,mbk,001_2nd,entrance,parking,4279
2020,10,44,27,mbk,001_2nd,entrance,tokyu,1396
2020,10,44,27,mbk,001_2nd,exit,000_g,4688
2020,10,44,27,mbk,001_2nd,exit,000_tokyu,1492
2020,10,44,27,mbk,001_2nd,exit,002_3rd,5924
2020,10,44,27,mbk,001_2nd,exit,alaart,2506
2020,10,44,27,mbk,001_2nd,exit,bts,3501
2020,10,44,27,mbk,001_2nd,exit,hotel,62
2020,10,44,27,mbk,001_2nd,exit,lift_10,199
2020,10,44,27,mbk,001_2nd,exit,lift_11,177
2020,10,44,27,mbk,001_2nd,exit,lift_12,174
2020,10,44,27,mbk,001_2nd,exit,lift_13,145
2020,10,44,27,mbk,001_2nd,exit,lift_14,151
2020,10,44,27,mbk,001_2nd,exit,lift_15,568
2020,10,44,27,mbk,001_2nd,exit,lift_16,531
2020,10,44,27,mbk,001_2nd,exit,lift_17,285
2020,10,44,27,mbk,001_2nd,exit,lift_18,234
2020,10,44,27,mbk,001_2nd,exit,lift_19,247
2020,10,44,27,mbk,001_2nd,exit,lift_tower_1,1
2020,10,44,27,mbk,001_2nd,exit,lift_tower_2,183
2020,10,44,27,mbk,001_2nd,exit,lift_tower_3,248
2020,10,44,27,mbk,001_2nd,exit,lift_tower_4,13
2020,10,44,27,mbk,001_2nd,exit,lift_tower_5,0
2020,10,44,27,mbk,001_2nd,exit,parking,4155
2020,10,44,27,mbk,001_2nd,exit,tokyu,1766
2020,10,44,27,mbk,002_3rd,entrance,000_tokyu,910
2020,10,44,27,mbk,002_3rd,entrance,001_2nd,5924
2020,10,44,27,mbk,002_3rd,entrance,003_4th,6921
2020,10,44,27,mbk,002_3rd,entrance,bts,2265
2020,10,44,27,mbk,002_3rd,entrance,chula,1714
2020,10,44,27,mbk,002_3rd,entrance,lift_10,145
2020,10,44,27,mbk,002_3rd,entrance,lift_11,154
2020,10,44,27,mbk,002_3rd,entrance,lift_12,176
2020,10,44,27,mbk,002_3rd,entrance,lift_13,98
2020,10,44,27,mbk,002_3rd,entrance,lift_14,96
2020,10,44,27,mbk,002_3rd,entrance,lift_15,177
2020,10,44,27,mbk,002_3rd,entrance,lift_16,134
2020,10,44,27,mbk,002_3rd,entrance,lift_17,142
2020,10,44,27,mbk,002_3rd,entrance,lift_18,120
2020,10,44,27,mbk,002_3rd,entrance,lift_19,146
2020,10,44,27,mbk,002_3rd,entrance,parking,1568
2020,10,44,27,mbk,002_3rd,exit,000_tokyu,1089
2020,10,44,27,mbk,002_3rd,exit,001_2nd,5046
2020,10,44,27,mbk,002_3rd,exit,003_4th,6980
2020,10,44,27,mbk,002_3rd,exit,bts,2794
2020,10,44,27,mbk,002_3rd,exit,chula,1713
2020,10,44,27,mbk,002_3rd,exit,lift_10,169
2020,10,44,27,mbk,002_3rd,exit,lift_11,150
2020,10,44,27,mbk,002_3rd,exit,lift_12,181
2020,10,44,27,mbk,002_3rd,exit,lift_13,89
2020,10,44,27,mbk,002_3rd,exit,lift_14,97
2020,10,44,27,mbk,002_3rd,exit,lift_15,191
2020,10,44,27,mbk,002_3rd,exit,lift_16,132
2020,10,44,27,mbk,002_3rd,exit,lift_17,182
2020,10,44,27,mbk,002_3rd,exit,lift_18,138
2020,10,44,27,mbk,002_3rd,exit,lift_19,129
2020,10,44,27,mbk,002_3rd,exit,parking,1813
2020,10,44,27,mbk,003_4th,entrance,000_tokyu,1686
2020,10,44,27,mbk,003_4th,entrance,002_3rd,6980
2020,10,44,27,mbk,003_4th,entrance,004_5th,4557
2020,10,44,27,mbk,003_4th,entrance,lift_10,568
2020,10,44,27,mbk,003_4th,entrance,lift_11,318
2020,10,44,27,mbk,003_4th,entrance,lift_12,306
2020,10,44,27,mbk,003_4th,entrance,lift_13,152
2020,10,44,27,mbk,003_4th,entrance,lift_14,150
2020,10,44,27,mbk,003_4th,entrance,lift_15,310
2020,10,44,27,mbk,003_4th,entrance,lift_16,263
2020,10,44,27,mbk,003_4th,entrance,lift_17,201
2020,10,44,27,mbk,003_4th,entrance,lift_18,148
2020,10,44,27,mbk,003_4th,entrance,lift_19,147
2020,10,44,27,mbk,003_4th,entrance,parking,1457
2020,10,44,27,mbk,003_4th,exit,000_tokyu,1493
2020,10,44,27,mbk,003_4th,exit,002_3rd,6921
2020,10,44,27,mbk,003_4th,exit,004_5th,3859
2020,10,44,27,mbk,003_4th,exit,lift_10,601
2020,10,44,27,mbk,003_4th,exit,lift_11,386
2020,10,44,27,mbk,003_4th,exit,lift_12,417
2020,10,44,27,mbk,003_4th,exit,lift_13,116
2020,10,44,27,mbk,003_4th,exit,lift_14,131
2020,10,44,27,mbk,003_4th,exit,lift_15,236
2020,10,44,27,mbk,003_4th,exit,lift_16,190
2020,10,44,27,mbk,003_4th,exit,lift_17,219
2020,10,44,27,mbk,003_4th,exit,lift_18,227
2020,10,44,27,mbk,003_4th,exit,lift_19,217
2020,10,44,27,mbk,003_4th,exit,parking,1854
2020,10,44,27,mbk,004_5th,entrance,000_tokyu,2175
2020,10,44,27,mbk,004_5th,entrance,003_4th,3859
2020,10,44,27,mbk,004_5th,entrance,005_6th,5157
2020,10,44,27,mbk,004_5th,entrance,lift_10,127
2020,10,44,27,mbk,004_5th,entrance,lift_11,123
2020,10,44,27,mbk,004_5th,entrance,lift_12,125
2020,10,44,27,mbk,004_5th,entrance,lift_13,82
2020,10,44,27,mbk,004_5th,entrance,lift_14,101
2020,10,44,27,mbk,004_5th,entrance,lift_15,227
2020,10,44,27,mbk,004_5th,entrance,lift_16,183
2020,10,44,27,mbk,004_5th,entrance,lift_17,156
2020,10,44,27,mbk,004_5th,entrance,lift_18,137
2020,10,44,27,mbk,004_5th,entrance,lift_19,152
2020,10,44,27,mbk,004_5th,entrance,lift_tower_1,6
2020,10,44,27,mbk,004_5th,entrance,lift_tower_2,216
2020,10,44,27,mbk,004_5th,entrance,lift_tower_3,97
2020,10,44,27,mbk,004_5th,entrance,lift_tower_4,19
2020,10,44,27,mbk,004_5th,entrance,lift_tower_5,0
2020,10,44,27,mbk,004_5th,entrance,parking,977
2020,10,44,27,mbk,004_5th,exit,000_tokyu,2228
2020,10,44,27,mbk,004_5th,exit,003_4th,4557
2020,10,44,27,mbk,004_5th,exit,005_6th,4816
2020,10,44,27,mbk,004_5th,exit,lift_10,146
2020,10,44,27,mbk,004_5th,exit,lift_11,100
2020,10,44,27,mbk,004_5th,exit,lift_12,95
2020,10,44,27,mbk,004_5th,exit,lift_13,75
2020,10,44,27,mbk,004_5th,exit,lift_14,68
2020,10,44,27,mbk,004_5th,exit,lift_15,159
2020,10,44,27,mbk,004_5th,exit,lift_16,161
2020,10,44,27,mbk,004_5th,exit,lift_17,146
2020,10,44,27,mbk,004_5th,exit,lift_18,133
2020,10,44,27,mbk,004_5th,exit,lift_19,109
2020,10,44,27,mbk,004_5th,exit,lift_tower_1,9
2020,10,44,27,mbk,004_5th,exit,lift_tower_2,215
2020,10,44,27,mbk,004_5th,exit,lift_tower_3,108
2020,10,44,27,mbk,004_5th,exit,lift_tower_4,20
2020,10,44,27,mbk,004_5th,exit,lift_tower_5,0
2020,10,44,27,mbk,004_5th,exit,parking,1206
2020,10,44,27,mbk,005_6th,entrance,004_5th,4816
