year,month,week,day,building,floor,zone,hour,entrance,exit,accumulate
2020,10,44,27,mbk,004_5th,5b,16,742,735,-33
2020,10,44,27,mbk,004_5th,5b,17,733,727,-27
2020,10,44,27,mbk,004_5th,5b,18,771,836,-92
2020,10,44,27,mbk,004_5th,5b,19,636,657,-113
2020,10,44,27,mbk,004_5th,5b,20,375,402,-140
2020,10,44,27,mbk,004_5th,5b,21,163,168,-145
2020,10,44,27,mbk,004_5th,5c,8,68,36,32
2020,10,44,27,mbk,004_5th,5c,9,87,92,27
2020,10,44,27,mbk,004_5th,5c,10,244,215,56
2020,10,44,27,mbk,004_5th,5c,11,398,392,62
2020,10,44,27,mbk,004_5th,5c,12,522,526,58
2020,10,44,27,mbk,004_5th,5c,13,569,543,84
2020,10,44,27,mbk,004_5th,5c,14,538,534,88
2020,10,44,27,mbk,004_5th,5c,15,483,491,80
2020,10,44,27,mbk,004_5th,5c,16,474,492,62
2020,10,44,27,mbk,004_5th,5c,17,476,475,63
2020,10,44,27,mbk,004_5th,5c,18,470,463,70
2020,10,44,27,mbk,004_5th,5c,19,333,358,45
2020,10,44,27,mbk,004_5th,5c,20,159,179,25
2020,10,44,27,mbk,004_5th,5c,21,127,140,12
2020,10,44,27,mbk,004_5th,5a,8,43,13,30
2020,10,44,27,mbk,004_5th,5a,9,61,28,63
2020,10,44,27,mbk,004_5th,5a,10,316,233,146
2020,10,44,27,mbk,004_5th,5a,11,550,532,164
2020,10,44,27,mbk,004_5th,5a,12,1110,1359,-85
2020,10,44,27,mbk,004_5th,5a,13,856,813,-42
2020,10,44,27,mbk,004_5th,5a,14,583,577,-36
2020,10,44,27,mbk,004_5th,5a,15,477,509,-68
2020,10,44,27,mbk,004_5th,5a,16,496,497,-69
2020,10,44,27,mbk,004_5th,5a,17,571,606,-104
2020,10,44,27,mbk,004_5th,5a,18,609,704,-199
2020,10,44,27,mbk,004_5th,5a,19,473,562,-288
2020,10,44,27,mbk,004_5th,5a,20,96,169,-361
2020,10,44,27,mbk,004_5th,5a,21,22,51,-390
2020,10,44,27,mbk,001_2nd,2a,8,566,366,200
2020,10,44,27,mbk,001_2nd,2a,9,607,408,399
2020,10,44,27,mbk,001_2nd,2a,10,632,619,412
2020,10,44,27,mbk,001_2nd,2a,11,568,567,413
2020,10,44,27,mbk,001_2nd,2a,12,824,863,374
2020,10,44,27,mbk,001_2nd,2a,13,805,746,433
2020,10,44,27,mbk,001_2nd,2a,14,676,669,440
2020,10,44,27,mbk,001_2nd,2a,15,798,798,440
2020,10,44,27,mbk,001_2nd,2a,16,770,809,401
2020,10,44,27,mbk,001_2nd,2a,17,1025,1145,281
2020,10,44,27,mbk,001_2nd,2a,18,1030,1297,14
2020,10,44,27,mbk,001_2nd,2a,19,836,942,-92
2020,10,44,27,mbk,001_2nd,2a,20,505,560,-147
2020,10,44,27,mbk,001_2nd,2a,21,162,167,-152
2020,10,44,27,mbk,001_2nd,2c,8,263,283,-20
2020,10,44,27,mbk,001_2nd,2c,9,329,282,27
2020,10,44,27,mbk,001_2nd,2c,10,781,752,56
2020,10,44,27,mbk,001_2nd,2c,11,915,936,35
2020,10,44,27,mbk,001_2nd,2c,12,1163,1277,-79
2020,10,44,27,mbk,001_2nd,2c,13,1138,1126,-67
2020,10,44,27,mbk,001_2nd,2c,14,1006,1068,-129
2020,10,44,27,mbk,001_2nd,2c,15,1176,1147,-100
2020,10,44,27,mbk,001_2nd,2c,16,1102,1178,-176
2020,10,44,27,mbk,001_2nd,2c,17,1109,1136,-203
2020,10,44,27,mbk,001_2nd,2c,18,1280,1324,-247
2020,10,44,27,mbk,001_2nd,2c,19,1102,1186,-331
2020,10,44,27,mbk,001_2nd,2c,20,607,616,-340
2020,10,44,27,mbk,001_2nd,2c,21,189,213,-364
2020,10,44,27,mbk,001_2nd,2d,9,27,19,12
2020,10,44,27,mbk,001_2nd,2d,10,253,228,37
2020,10,44,27,mbk,001_2nd,2d,11,315,290,62
2020,10,44,27,mbk,001_2nd,2d,12,378,367,73
2020,10,44,27,mbk,001_2nd,2d,13,289,287,75
2020,10,44,27,mbk,001_2nd,2d,14,331,334,72
2020,10,44,27,mbk,001_2nd,2d,15,354,336,90
2020,10,44,27,mbk,001_2nd,2d,16,457,449,98
2020,10,44,27,mbk,001_2nd,2d,17,426,424,100
2020,10,44,27,mbk,001_2nd,2d,18,468,445,123
2020,10,44,27,mbk,001_2nd,2d,19,428,394,157
2020,10,44,27,mbk,001_2nd,2d,20,259,275,141
2020,10,44,27,mbk,001_2nd,2d,21,20,24,137
2020,10,44,27,mbk,001_2nd,2d,8,14,10,4
2020,10,44,27,mbk,001_2nd,2b,8,520,305,215
2020,10,44,27,mbk,001_2nd,2b,9,530,318,427
2020,10,44,27,mbk,001_2nd,2b,10,989,833,583
2020,10,44,27,mbk,001_2nd,2b,11,1938,1067,1454
2020,10,44,27,mbk,001_2nd,2b,12,1506,1307,1653
2020,10,44,27,mbk,001_2nd,2b,13,1470,1724,1399
2020,10,44,27,mbk,001_2nd,2b,14,1263,1412,1250
2020,10,44,27,mbk,001_2nd,2b,15,1443,1465,1228
2020,10,44,27,mbk,001_2nd,2b,16,1391,1394,1225
2020,10,44,27,mbk,001_2nd,2b,17,1668,1483,1410
2020,10,44,27,mbk,001_2nd,2b,18,1782,1693,1499
2020,10,44,27,mbk,001_2nd,2b,19,1202,1643,1058
2020,10,44,27,mbk,001_2nd,2b,20,577,992,643
2020,10,44,27,mbk,001_2nd,2b,21,154,297,500
2020,10,44,27,mbk,003_4th,4c,8,33,34,-1
2020,10,44,27,mbk,003_4th,4c,9,125,114,10
2020,10,44,27,mbk,003_4th,4c,10,816,579,247
2020,10,44,27,mbk,003_4th,4c,11,1324,1133,438
2020,10,44,27,mbk,003_4th,4c,12,1560,1437,561
2020,10,44,27,mbk,003_4th,4c,13,1559,1515,605
2020,10,44,27,mbk,003_4th,4c,14,1553,1506,652
2020,10,44,27,mbk,003_4th,4c,15,1535,1456,731
2020,10,44,27,mbk,003_4th,4c,16,1568,1375,924
2020,10,44,27,mbk,003_4th,4c,17,1489,1464,949
2020,10,44,27,mbk,003_4th,4c,18,1470,1407,1012
2020,10,44,27,mbk,003_4th,4c,19,1089,1156,945
2020,10,44,27,mbk,003_4th,4c,20,561,839,667
2020,10,44,27,mbk,003_4th,4c,21,158,143,682
2020,10,44,27,mbk,003_4th,4a,8,8,4,4
2020,10,44,27,mbk,003_4th,4a,9,34,18,20
2020,10,44,27,mbk,003_4th,4a,10,446,275,191
2020,10,44,27,mbk,003_4th,4a,11,651,550,292
2020,10,44,27,mbk,003_4th,4a,12,940,838,394
2020,10,44,27,mbk,003_4th,4a,13,852,818,428
2020,10,44,27,mbk,003_4th,4a,14,832,825,435
2020,10,44,27,mbk,003_4th,4a,15,786,829,392
2020,10,44,27,mbk,003_4th,4a,16,759,740,411
2020,10,44,27,mbk,003_4th,4a,17,876,858,429
2020,10,44,27,mbk,003_4th,4a,18,862,830,461
2020,10,44,27,mbk,003_4th,4a,19,703,766,398
2020,10,44,27,mbk,003_4th,4a,20,270,491,177
2020,10,44,27,mbk,003_4th,4a,21,18,44,151
2020,10,44,27,mbk,003_4th,4b,8,27,19,8
2020,10,44,27,mbk,003_4th,4b,9,135,106,37
2020,10,44,27,mbk,003_4th,4b,10,806,718,125
2020,10,44,27,mbk,003_4th,4b,11,1312,1237,200
2020,10,44,27,mbk,003_4th,4b,12,1811,1760,251
2020,10,44,27,mbk,003_4th,4b,13,1683,1754,180
2020,10,44,27,mbk,003_4th,4b,14,1760,1755,185
2020,10,44,27,mbk,003_4th,4b,15,1841,1787,239
2020,10,44,27,mbk,003_4th,4b,16,1597,1624,212
2020,10,44,27,mbk,003_4th,4b,17,1608,1707,113
2020,10,44,27,mbk,003_4th,4b,18,1696,1770,39
2020,10,44,27,mbk,003_4th,4b,19,1420,1471,-12
2020,10,44,27,mbk,003_4th,4b,20,862,900,-50
2020,10,44,27,mbk,003_4th,4b,21,156,187,-81
2020,10,44,27,mbk,003_4th,4d,8,29,18,11
2020,10,44,27,mbk,003_4th,4d,9,82,32,61
2020,10,44,27,mbk,003_4th,4d,10,439,341,159
2020,10,44,27,mbk,003_4th,4d,11,672,687,144
2020,10,44,27,mbk,003_4th,4d,12,872,879,137
2020,10,44,27,mbk,003_4th,4d,13,810,851,96
2020,10,44,27,mbk,003_4th,4d,14,733,717,112
2020,10,44,27,mbk,003_4th,4d,15,696,759,49
2020,10,44,27,mbk,003_4th,4d,16,685,822,-88
2020,10,44,27,mbk,003_4th,4d,17,789,809,-108
2020,10,44,27,mbk,003_4th,4d,18,683,741,-166
2020,10,44,27,mbk,003_4th,4d,19,485,557,-238
2020,10,44,27,mbk,003_4th,4d,20,314,409,-333
2020,10,44,27,mbk,003_4th,4d,21,69,112,-376
2020,10,44,27,mbk,000_g,gb,8,231,262,-31
2020,10,44,27,mbk,000_g,gb,9,327,344,-48
2020,10,44,27,mbk,000_g,gb,10,866,813,5
2020,10,44,27,mbk,000_g,gb,11,965,951,19
2020,10,44,27,mbk,000_g,gb,12,1518,1402,135
2020,10,44,27,mbk,000_g,gb,13,1325,1476,-16
2020,10,44,27,mbk,000_g,gb,14,1197,1198,-17
2020,10,44,27,mbk,000_g,gb,15,1182,1204,-39
2020,10,44,27,mbk,000_g,gb,16,1230,1220,-29
2020,10,44,27,mbk,000_g,gb,17,1279,1365,-115
2020,10,44,27,mbk,000_g,gb,18,1200,1395,-310
2020,10,44,27,mbk,000_g,gb,19,1051,1022,-281
2020,10,44,27,mbk,000_g,gb,20,730,749,-300
2020,10,44,27,mbk,000_g,gb,21,243,219,-276
2020,10,44,27,mbk,000_g,ga,8,256,236,20
2020,10,44,27,mbk,000_g,ga,9,329,302,47
2020,10,44,27,mbk,000_g,ga,10,376,330,93
2020,10,44,27,mbk,000_g,ga,11,376,370,99
2020,10,44,27,mbk,000_g,ga,12,651,682,68
2020,10,44,27,mbk,000_g,ga,13,869,772,165
2020,10,44,27,mbk,000_g,ga,14,524,516,173
2020,10,44,27,mbk,000_g,ga,15,452,475,150
2020,10,44,27,mbk,000_g,ga,16,457,466,141
2020,10,44,27,mbk,000_g,ga,17,549,565,125
2020,10,44,27,mbk,000_g,ga,18,543,562,106
2020,10,44,27,mbk,000_g,ga,19,393,437,62
2020,10,44,27,mbk,000_g,ga,20,181,256,-13
2020,10,44,27,mbk,000_g,ga,21,47,70,-36
2020,10,44,27,mbk,000_g,ga,22,0,0,-36
2020,10,44,27,mbk,000_g,gc,8,322,240,82
2020,10,44,27,mbk,000_g,gc,9,459,348,193
2020,10,44,27,mbk,000_g,gc,10,690,610,273
2020,10,44,27,mbk,000_g,gc,11,929,860,342
2020,10,44,27,mbk,000_g,gc,12,1199,1114,427
2020,10,44,27,mbk,000_g,gc,13,1015,1067,375
2020,10,44,27,mbk,000_g,gc,14,874,883,366
2020,10,44,27,mbk,000_g,gc,15,963,966,363
2020,10,44,27,mbk,000_g,gc,16,933,955,341
2020,10,44,27,mbk,000_g,gc,17,886,897,330
2020,10,44,27,mbk,000_g,gc,18,865,899,296
2020,10,44,27,mbk,000_g,gc,19,680,796,180
2020,10,44,27,mbk,000_g,gc,20,491,563,108
2020,10,44,27,mbk,000_g,gc,21,297,367,38
2020,10,44,27,mbk,000_g,gd,8,352,279,73
2020,10,44,27,mbk,000_g,gd,9,390,306,157
2020,10,44,27,mbk,000_g,gd,10,520,414,263
2020,10,44,27,mbk,000_g,gd,11,650,547,366
2020,10,44,27,mbk,000_g,gd,12,775,637,504
2020,10,44,27,mbk,000_g,gd,13,663,574,593
2020,10,44,27,mbk,000_g,gd,14,589,503,679
2020,10,44,27,mbk,000_g,gd,15,593,527,745
2020,10,44,27,mbk,000_g,gd,16,658,577,826
2020,10,44,27,mbk,000_g,gd,17,692,638,880
2020,10,44,27,mbk,000_g,gd,18,645,589,936
2020,10,44,27,mbk,000_g,gd,19,529,507,958
2020,10,44,27,mbk,000_g,gd,20,423,387,994
2020,10,44,27,mbk,000_g,gd,21,231,211,1014
2020,10,44,27,mbk,007_8th,8z,8,171,66,105
2020,10,44,27,mbk,007_8th,8z,9,109,60,154
2020,10,44,27,mbk,007_8th,8z,10,82,71,165
2020,10,44,27,mbk,007_8th,8z,11,82,86,161
2020,10,44,27,mbk,007_8th,8z,12,203,418,-54
2020,10,44,27,mbk,007_8th,8z,13,254,118,82
2020,10,44,27,mbk,007_8th,8z,14,93,142,33
2020,10,44,27,mbk,007_8th,8z,15,93,125,1
2020,10,44,27,mbk,007_8th,8z,16,82,127,-44
2020,10,44,27,mbk,007_8th,8z,17,70,128,-102
2020,10,44,27,mbk,007_8th,8z,18,64,232,-270
2020,10,44,27,mbk,007_8th,8z,19,38,104,-336
2020,10,44,27,mbk,007_8th,8z,20,17,32,-351
2020,10,44,27,mbk,007_8th,8z,21,24,18,-345
2020,10,44,27,mbk,005_6th,6d,8,26,12,14
2020,10,44,27,mbk,005_6th,6d,9,34,24,24
2020,10,44,27,mbk,005_6th,6d,10,109,90,43
2020,10,44,27,mbk,005_6th,6d,11,150,165,28
2020,10,44,27,mbk,005_6th,6d,12,261,267,22
2020,10,44,27,mbk,005_6th,6d,13,202,186,38
2020,10,44,27,mbk,005_6th,6d,14,178,150,66
2020,10,44,27,mbk,005_6th,6d,15,164,170,60
2020,10,44,27,mbk,005_6th,6d,16,188,200,48
2020,10,44,27,mbk,005_6th,6d,17,196,218,26
2020,10,44,27,mbk,005_6th,6d,18,205,234,-3
2020,10,44,27,mbk,005_6th,6d,19,109,125,-19
2020,10,44,27,mbk,005_6th,6d,20,68,78,-29
2020,10,44,27,mbk,005_6th,6d,21,66,66,-29
2020,10,44,27,mbk,005_6th,6c,8,236,170,66
2020,10,44,27,mbk,005_6th,6c,9,252,196,122
2020,10,44,27,mbk,005_6th,6c,10,331,267,186
2020,10,44,27,mbk,005_6th,6c,11,434,429,191
2020,10,44,27,mbk,005_6th,6c,12,592,591,192
2020,10,44,27,mbk,005_6th,6c,13,631,627,196
2020,10,44,27,mbk,005_6th,6c,14,553,563,186
2020,10,44,27,mbk,005_6th,6c,15,533,540,179
2020,10,44,27,mbk,005_6th,6c,16,503,502,180
2020,10,44,27,mbk,005_6th,6c,17,538,645,73
2020,10,44,27,mbk,005_6th,6c,18,670,772,-29
2020,10,44,27,mbk,005_6th,6c,19,448,567,-148
2020,10,44,27,mbk,005_6th,6c,20,192,281,-237
2020,10,44,27,mbk,005_6th,6c,21,249,283,-271
2020,10,44,27,mbk,005_6th,6b,8,127,98,29
2020,10,44,27,mbk,005_6th,6b,9,145,153,21
2020,10,44,27,mbk,005_6th,6b,10,368,389,0
2020,10,44,27,mbk,005_6th,6b,11,641,630,11
2020,10,44,27,mbk,005_6th,6b,12,934,926,19
2020,10,44,27,mbk,005_6th,6b,13,996,1019,-4
2020,10,44,27,mbk,005_6th,6b,14,828,829,-5
2020,10,44,27,mbk,005_6th,6b,15,792,781,6
2020,10,44,27,mbk,005_6th,6b,16,751,782,-25
2020,10,44,27,mbk,005_6th,6b,17,774,735,14
2020,10,44,27,mbk,005_6th,6b,18,975,983,6
2020,10,44,27,mbk,005_6th,6b,19,690,703,-7
2020,10,44,27,mbk,005_6th,6b,20,347,330,10
2020,10,44,27,mbk,005_6th,6b,21,154,152,12
2020,10,44,27,mbk,005_6th,6b,22,0,0,12
2020,10,44,27,mbk,005_6th,6a,8,45,10,35
2020,10,44,27,mbk,005_6th,6a,9,79,33,81
2020,10,44,27,mbk,005_6th,6a,10,255,184,152
2020,10,44,27,mbk,005_6th,6a,11,506,356,302
2020,10,44,27,mbk,005_6th,6a,12,1122,936,488
2020,10,44,27,mbk,005_6th,6a,13,717,926,279
2020,10,44,27,mbk,005_6th,6a,14,505,553,231
2020,10,44,27,mbk,005_6th,6a,15,456,440,247
2020,10,44,27,mbk,005_6th,6a,16,441,444,244
2020,10,44,27,mbk,005_6th,6a,17,472,463,253
2020,10,44,27,mbk,005_6th,6a,18,589,538,304
2020,10,44,27,mbk,005_6th,6a,19,347,500,151
2020,10,44,27,mbk,005_6th,6a,20,97,213,35
2020,10,44,27,mbk,005_6th,6a,21,20,52,3
2020,10,44,27,mbk,008_m,mz,8,21,33,-12
2020,10,44,27,mbk,008_m,mz,9,29,22,-5
2020,10,44,27,mbk,008_m,mz,10,39,42,-8
2020,10,44,27,mbk,008_m,mz,11,28,20,0
2020,10,44,27,mbk,008_m,mz,12,26,21,5
2020,10,44,27,mbk,008_m,mz,13,42,34,13
2020,10,44,27,mbk,008_m,mz,14,22,26,9
2020,10,44,27,mbk,008_m,mz,15,20,31,-2
2020,10,44,27,mbk,008_m,mz,16,24,17,5
2020,10,44,27,mbk,008_m,mz,17,18,53,-30
2020,10,44,27,mbk,008_m,mz,18,11,27,-46
2020,10,44,27,mbk,008_m,mz,19,11,16,-51
2020,10,44,27,mbk,008_m,mz,20,19,8,-40
2020,10,44,27,mbk,008_m,mz,21,5,9,-44
2020,10,44,27,mbk,006_7th,7z,8,112,50,62
2020,10,44,27,mbk,006_7th,7z,9,149,87,124
2020,10,44,27,mbk,006_7th,7z,10,313,169,268
2020,10,44,27,mbk,006_7th,7z,11,449,324,393
2020,10,44,27,mbk,006_7th,7z,12,1001,790,604
2020,10,44,27,mbk,006_7th,7z,13,696,774,526
2020,10,44,27,mbk,006_7th,7z,14,585,566,545
2020,10,44,27,mbk,006_7th,7z,15,568,552,561
2020,10,44,27,mbk,006_7th,7z,16,558,546,573
2020,10,44,27,mbk,006_7th,7z,17,568,512,629
2020,10,44,27,mbk,006_7th,7z,18,569,553,645
2020,10,44,27,mbk,006_7th,7z,19,370,496,519
2020,10,44,27,mbk,006_7th,7z,20,95,289,325
2020,10,44,27,mbk,006_7th,7z,21,60,160,225
2020,10,44,27,tokyu,000_tokyu,tokyu,8,30,50,-20
2020,10,44,27,tokyu,000_tokyu,tokyu,9,38,68,-50
2020,10,44,27,tokyu,000_tokyu,tokyu,10,356,305,1
2020,10,44,27,tokyu,000_tokyu,tokyu,11,872,853,20
2020,10,44,27,tokyu,000_tokyu,tokyu,12,1427,1383,64
2020,10,44,27,tokyu,000_tokyu,tokyu,13,1081,1080,65
2020,10,44,27,tokyu,000_tokyu,tokyu,14,836,843,58
2020,10,44,27,tokyu,000_tokyu,tokyu,15,831,848,41
2020,10,44,27,tokyu,000_tokyu,tokyu,16,855,853,43
2020,10,44,27,tokyu,000_tokyu,tokyu,17,1145,1135,53
2020,10,44,27,tokyu,000_tokyu,tokyu,18,1238,1223,68
2020,10,44,27,tokyu,000_tokyu,tokyu,19,845,853,60
2020,10,44,27,tokyu,000_tokyu,tokyu,20,20,57,23
2020,10,44,27,tokyu,000_tokyu,tokyu,21,8,8,23
2020,10,44,27,tower,000_tower,tower,8,216,138,78
2020,10,44,27,tower,000_tower,tower,9,302,202,178
2020,10,44,27,tower,000_tower,tower,10,169,148,199
2020,10,44,27,tower,000_tower,tower,11,104,110,193
2020,10,44,27,tower,000_tower,tower,12,278,304,167
2020,10,44,27,tower,000_tower,tower,13,405,333,239
2020,10,44,27,tower,000_tower,tower,14,227,181,285
2020,10,44,27,tower,000_tower,tower,15,134,116,303
2020,10,44,27,tower,000_tower,tower,16,79,71,311
2020,10,44,27,tower,000_tower,tower,17,98,133,276
2020,10,44,27,tower,000_tower,tower,18,150,244,182
2020,10,44,27,tower,000_tower,tower,19,64,135,111
2020,10,44,27,tower,000_tower,tower,20,38,64,85
2020,10,44,27,tower,000_tower,tower,21,26,31,80
2020,10,44,27,tower,000_tower,tower,22,0,0,80
2020,10,44,27,alaart,001_alaart2nd,alaart2z,8,2,0,2
2020,10,44,27,alaart,001_alaart2nd,alaart2z,9,30,27,5
2020,10,44,27,alaart,001_alaart2nd,alaart2z,10,126,133,-2
2020,10,44,27,alaart,001_alaart2nd,alaart2z,11,148,176,-30
2020,10,44,27,alaart,001_alaart2nd,alaart2z,12,244,307,-93
2020,10,44,27,alaart,001_alaart2nd,alaart2z,13,189,255,-159
2020,10,44,27,alaart,001_alaart2nd,alaart2z,14,187,222,-194
2020,10,44,27,alaart,001_alaart2nd,alaart2z,15,212,274,-256
2020,10,44,27,alaart,001_alaart2nd,alaart2z,16,221,274,-309
2020,10,44,27,alaart,001_alaart2nd,alaart2z,17,298,344,-355
2020,10,44,27,alaart,001_alaart2nd,alaart2z,18,237,299,-417
2020,10,44,27,alaart,001_alaart2nd,alaart2z,19,162,219,-474
2020,10,44,27,alaart,001_alaart2nd,alaart2z,20,102,134,-506
2020,10,44,27,alaart,001_alaart2nd,alaart2z,21,2,3,-507
2020,10,44,27,alaart,002_alaart3rd,alaart3z,8,2,2,0
2020,10,44,27,alaart,002_alaart3rd,alaart3z,9,31,32,-1
2020,10,44,27,alaart,002_alaart3rd,alaart3z,10,150,132,17
2020,10,44,27,alaart,002_alaart3rd,alaart3z,11,191,151,57
2020,10,44,27,alaart,002_alaart3rd,alaart3z,12,311,247,121
2020,10,44,27,alaart,002_alaart3rd,alaart3z,13,258,184,195
2020,10,44,27,alaart,002_alaart3rd,alaart3z,14,230,199,226
2020,10,44,27,alaart,002_alaart3rd,alaart3z,15,290,226,290
2020,10,44,27,alaart,002_alaart3rd,alaart3z,16,287,235,342
2020,10,44,27,alaart,002_alaart3rd,alaart3z,17,352,301,393
2020,10,44,27,alaart,002_alaart3rd,alaart3z,18,317,236,474
2020,10,44,27,alaart,002_alaart3rd,alaart3z,19,222,172,524
2020,10,44,27,alaart,002_alaart3rd,alaart3z,20,132,110,546
2020,10,44,27,alaart,002_alaart3rd,alaart3z,21,8,18,536
2020,10,44,28,mbk,005_6th,6c,8,239,172,67
2020,10,44,28,mbk,005_6th,6c,9,207,140,134
2020,10,44,28,mbk,005_6th,6c,10,368,304,198
2020,10,44,28,mbk,005_6th,6c,11,479,434,243
2020,10,44,28,mbk,005_6th,6c,12,620,660,203
2020,10,44,28,mbk,005_6th,6c,13,635,605,233
2020,10,44,28,mbk,005_6th,6c,14,652,698,187
2020,10,44,28,mbk,005_6th,6c,15,674,691,170
2020,10,44,28,mbk,005_6th,6c,16,809,854,125
2020,10,44,28,mbk,005_6th,6c,17,1204,1282,47
2020,10,44,28,mbk,005_6th,6c,18,1221,1400,-132
2020,10,44,28,mbk,005_6th,6c,19,1277,1489,-344
2020,10,44,28,mbk,005_6th,6c,20,884,1148,-608
2020,10,44,28,mbk,005_6th,6c,21,578,744,-774
2020,10,44,28,mbk,005_6th,6b,8,139,113,26
2020,10,44,28,mbk,005_6th,6b,9,145,160,11
2020,10,44,28,mbk,005_6th,6b,10,416,419,8
2020,10,44,28,mbk,005_6th,6b,11,565,607,-34
2020,10,44,28,mbk,005_6th,6b,12,1024,1018,-28
2020,10,44,28,mbk,005_6th,6b,13,1004,1034,-58
2020,10,44,28,mbk,005_6th,6b,14,933,978,-103
2020,10,44,28,mbk,005_6th,6b,15,914,917,-106
2020,10,44,28,mbk,005_6th,6b,16,887,866,-85
2020,10,44,28,mbk,005_6th,6b,17,1027,990,-48
2020,10,44,28,mbk,005_6th,6b,18,979,970,-39
2020,10,44,28,mbk,005_6th,6b,19,908,926,-57
2020,10,44,28,mbk,005_6th,6b,20,409,398,-46
2020,10,44,28,mbk,005_6th,6b,21,138,144,-52
2020,10,44,28,mbk,005_6th,6a,8,37,12,25
2020,10,44,28,mbk,005_6th,6a,9,93,39,79
2020,10,44,28,mbk,005_6th,6a,10,296,216,159
2020,10,44,28,mbk,005_6th,6a,11,514,383,290
2020,10,44,28,mbk,005_6th,6a,12,1254,1100,444
2020,10,44,28,mbk,005_6th,6a,13,765,982,227
2020,10,44,28,mbk,005_6th,6a,14,504,543,188
2020,10,44,28,mbk,005_6th,6a,15,506,523,171
2020,10,44,28,mbk,005_6th,6a,16,502,476,197
2020,10,44,28,mbk,005_6th,6a,17,534,530,201
2020,10,44,28,mbk,005_6th,6a,18,592,610,183
2020,10,44,28,mbk,005_6th,6a,19,434,612,5
2020,10,44,28,mbk,005_6th,6a,20,139,248,-104
2020,10,44,28,mbk,005_6th,6a,21,23,45,-126
2020,10,44,28,mbk,005_6th,6d,8,20,4,16
2020,10,44,28,mbk,005_6th,6d,9,40,26,30
2020,10,44,28,mbk,005_6th,6d,10,106,91,45
2020,10,44,28,mbk,005_6th,6d,11,170,185,30
2020,10,44,28,mbk,005_6th,6d,12,235,268,-3
2020,10,44,28,mbk,005_6th,6d,13,259,240,16
2020,10,44,28,mbk,005_6th,6d,14,251,231,36
2020,10,44,28,mbk,005_6th,6d,15,235,230,41
2020,10,44,28,mbk,005_6th,6d,16,467,371,137
2020,10,44,28,mbk,005_6th,6d,17,700,611,226
2020,10,44,28,mbk,005_6th,6d,18,692,690,228
2020,10,44,28,mbk,005_6th,6d,19,837,739,326
2020,10,44,28,mbk,005_6th,6d,20,661,575,412
2020,10,44,28,mbk,005_6th,6d,21,262,360,314
2020,10,44,28,mbk,005_6th,6d,22,0,0,314
2020,10,44,28,mbk,000_g,gb,8,208,263,-55
2020,10,44,28,mbk,000_g,gb,9,315,332,-72
2020,10,44,28,mbk,000_g,gb,10,910,811,27
2020,10,44,28,mbk,000_g,gb,11,980,960,47
2020,10,44,28,mbk,000_g,gb,12,1564,1468,143
2020,10,44,28,mbk,000_g,gb,13,1394,1567,-30
2020,10,44,28,mbk,000_g,gb,14,1341,1286,25
2020,10,44,28,mbk,000_g,gb,15,1226,1278,-27
2020,10,44,28,mbk,000_g,gb,16,1184,1179,-22
2020,10,44,28,mbk,000_g,gb,17,1220,1359,-161
2020,10,44,28,mbk,000_g,gb,18,1361,1567,-367
2020,10,44,28,mbk,000_g,gb,19,1060,1074,-381
2020,10,44,28,mbk,000_g,gb,20,769,784,-396
2020,10,44,28,mbk,000_g,gb,21,326,244,-314
2020,10,44,28,mbk,000_g,gd,8,354,278,76
2020,10,44,28,mbk,000_g,gd,9,405,303,178
2020,10,44,28,mbk,000_g,gd,10,536,468,246
2020,10,44,28,mbk,000_g,gd,11,613,529,330
2020,10,44,28,mbk,000_g,gd,12,824,724,430
2020,10,44,28,mbk,000_g,gd,13,636,577,489
2020,10,44,28,mbk,000_g,gd,14,611,566,534
2020,10,44,28,mbk,000_g,gd,15,619,525,628
2020,10,44,28,mbk,000_g,gd,16,611,567,672
2020,10,44,28,mbk,000_g,gd,17,686,632,726
2020,10,44,28,mbk,000_g,gd,18,720,641,805
2020,10,44,28,mbk,000_g,gd,19,582,560,827
2020,10,44,28,mbk,000_g,gd,20,414,429,812
2020,10,44,28,mbk,000_g,gd,21,307,319,800
2020,10,44,28,mbk,000_g,ga,8,293,268,25
2020,10,44,28,mbk,000_g,ga,9,327,308,44
2020,10,44,28,mbk,000_g,ga,10,439,348,135
2020,10,44,28,mbk,000_g,ga,11,414,404,145
2020,10,44,28,mbk,000_g,ga,12,739,777,107
2020,10,44,28,mbk,000_g,ga,13,914,826,195
2020,10,44,28,mbk,000_g,ga,14,604,561,238
2020,10,44,28,mbk,000_g,ga,15,497,518,217
2020,10,44,28,mbk,000_g,ga,16,504,517,204
2020,10,44,28,mbk,000_g,ga,17,555,580,179
2020,10,44,28,mbk,000_g,ga,18,648,717,110
2020,10,44,28,mbk,000_g,ga,19,444,469,85
2020,10,44,28,mbk,000_g,ga,20,218,272,31
2020,10,44,28,mbk,000_g,ga,21,48,77,2
2020,10,44,28,mbk,000_g,ga,22,0,0,2
2020,10,44,28,mbk,000_g,gc,8,300,229,71
2020,10,44,28,mbk,000_g,gc,9,450,333,188
2020,10,44,28,mbk,000_g,gc,10,781,700,269
2020,10,44,28,mbk,000_g,gc,11,843,815,297
2020,10,44,28,mbk,000_g,gc,12,1197,1179,315
2020,10,44,28,mbk,000_g,gc,13,1051,1007,359
