year,month,week,day,building,floor,zone,direction,area,count
2020,10,44,27,mbk,002_3rd,3b,exit,2c,6
2020,10,44,27,mbk,002_3rd,3b,exit,3a,3903
2020,10,44,27,mbk,002_3rd,3b,exit,3c,2218
2020,10,44,27,mbk,002_3rd,3b,exit,4b,2959
2020,10,44,27,mbk,002_3rd,3b,exit,4c,1137
2020,10,44,27,mbk,002_3rd,3b,exit,lift_18,138
2020,10,44,27,mbk,002_3rd,3b,exit,lift_19,129
2020,10,44,27,mbk,002_3rd,3b,exit,parking,1149
2020,10,44,27,mbk,002_3rd,3c,entrance,3b,2218
2020,10,44,27,mbk,002_3rd,3c,entrance,3d,2921
2020,10,44,27,mbk,002_3rd,3c,entrance,4c,1412
2020,10,44,27,mbk,002_3rd,3c,entrance,lift_13,98
2020,10,44,27,mbk,002_3rd,3c,entrance,lift_14,96
2020,10,44,27,mbk,002_3rd,3c,entrance,lift_15,177
2020,10,44,27,mbk,002_3rd,3c,entrance,lift_16,134
2020,10,44,27,mbk,002_3rd,3c,entrance,lift_17,142
2020,10,44,27,mbk,002_3rd,3c,entrance,parking,622
2020,10,44,27,mbk,002_3rd,3c,exit,3b,2209
2020,10,44,27,mbk,002_3rd,3c,exit,3d,3412
2020,10,44,27,mbk,002_3rd,3c,exit,4c,1001
2020,10,44,27,mbk,002_3rd,3c,exit,lift_13,89
2020,10,44,27,mbk,002_3rd,3c,exit,lift_14,97
2020,10,44,27,mbk,002_3rd,3c,exit,lift_15,191
2020,10,44,27,mbk,002_3rd,3c,exit,lift_16,132
2020,10,44,27,mbk,002_3rd,3c,exit,lift_17,182
2020,10,44,27,mbk,002_3rd,3c,exit,parking,646
2020,10,44,27,mbk,002_3rd,3d,entrance,2c,1506
2020,10,44,27,mbk,002_3rd,3d,entrance,2d,611
2020,10,44,27,mbk,002_3rd,3d,entrance,3c,3412
2020,10,44,27,mbk,002_3rd,3d,entrance,4d,991
2020,10,44,27,mbk,002_3rd,3d,entrance,chula,1714
2020,10,44,27,mbk,002_3rd,3d,entrance,lift_10,145
2020,10,44,27,mbk,002_3rd,3d,entrance,lift_11,154
2020,10,44,27,mbk,002_3rd,3d,entrance,lift_12,176
2020,10,44,27,mbk,002_3rd,3d,entrance,parking,10
2020,10,44,27,mbk,002_3rd,3d,exit,2c,1748
2020,10,44,27,mbk,002_3rd,3d,exit,2d,867
2020,10,44,27,mbk,002_3rd,3d,exit,3c,2921
2020,10,44,27,mbk,002_3rd,3d,exit,4d,1003
2020,10,44,27,mbk,002_3rd,3d,exit,chula,1713
2020,10,44,27,mbk,002_3rd,3d,exit,lift_10,169
2020,10,44,27,mbk,002_3rd,3d,exit,lift_11,150
2020,10,44,27,mbk,002_3rd,3d,exit,lift_12,181
2020,10,44,27,mbk,002_3rd,3d,exit,parking,10
2020,10,44,27,mbk,003_4th,4a,entrance,3a,880
2020,10,44,27,mbk,003_4th,4a,entrance,4b,5460
2020,10,44,27,mbk,003_4th,4a,entrance,parking,11
2020,10,44,27,mbk,003_4th,4a,entrance,tokyu,1686
2020,10,44,27,mbk,003_4th,4a,exit,3a,1207
2020,10,44,27,mbk,003_4th,4a,exit,4b,5171
2020,10,44,27,mbk,003_4th,4a,exit,parking,15
2020,10,44,27,mbk,003_4th,4a,exit,tokyu,1493
2020,10,44,27,mbk,003_4th,4b,entrance,3b,2959
2020,10,44,27,mbk,003_4th,4b,entrance,4a,5171
2020,10,44,27,mbk,003_4th,4b,entrance,4c,4724
2020,10,44,27,mbk,003_4th,4b,entrance,5b,3014
2020,10,44,27,mbk,003_4th,4b,entrance,lift_18,148
2020,10,44,27,mbk,003_4th,4b,entrance,lift_19,147
2020,10,44,27,mbk,003_4th,4b,entrance,parking,551
2020,10,44,27,mbk,003_4th,4b,exit,3b,3230
2020,10,44,27,mbk,003_4th,4b,exit,4a,5460
2020,10,44,27,mbk,003_4th,4b,exit,4c,4598
2020,10,44,27,mbk,003_4th,4b,exit,5b,2334
2020,10,44,27,mbk,003_4th,4b,exit,lift_18,227
2020,10,44,27,mbk,003_4th,4b,exit,lift_19,217
2020,10,44,27,mbk,003_4th,4b,exit,parking,729
2020,10,44,27,mbk,003_4th,4c,entrance,3b,1137
2020,10,44,27,mbk,003_4th,4c,entrance,3c,1001
2020,10,44,27,mbk,003_4th,4c,entrance,4b,4598
2020,10,44,27,mbk,003_4th,4c,entrance,4d,4919
2020,10,44,27,mbk,003_4th,4c,entrance,5c,1234
2020,10,44,27,mbk,003_4th,4c,entrance,lift_13,152
2020,10,44,27,mbk,003_4th,4c,entrance,lift_14,150
2020,10,44,27,mbk,003_4th,4c,entrance,lift_15,310
2020,10,44,27,mbk,003_4th,4c,entrance,lift_16,263
2020,10,44,27,mbk,003_4th,4c,entrance,lift_17,201
2020,10,44,27,mbk,003_4th,4c,entrance,parking,875
2020,10,44,27,mbk,003_4th,4c,exit,3b,81
2020,10,44,27,mbk,003_4th,4c,exit,3c,1412
2020,10,44,27,mbk,003_4th,4c,exit,4b,4724
2020,10,44,27,mbk,003_4th,4c,exit,4d,4834
2020,10,44,27,mbk,003_4th,4c,exit,5c,1122
2020,10,44,27,mbk,003_4th,4c,exit,lift_13,116
2020,10,44,27,mbk,003_4th,4c,exit,lift_14,131
2020,10,44,27,mbk,003_4th,4c,exit,lift_15,236
2020,10,44,27,mbk,003_4th,4c,exit,lift_16,190
2020,10,44,27,mbk,003_4th,4c,exit,lift_17,219
2020,10,44,27,mbk,003_4th,4c,exit,parking,1093
2020,10,44,27,mbk,003_4th,4d,entrance,3d,1003
2020,10,44,27,mbk,003_4th,4d,entrance,4c,4834
2020,10,44,27,mbk,003_4th,4d,entrance,5d,309
2020,10,44,27,mbk,003_4th,4d,entrance,lift_10,568
2020,10,44,27,mbk,003_4th,4d,entrance,lift_11,318
2020,10,44,27,mbk,003_4th,4d,entrance,lift_12,306
2020,10,44,27,mbk,003_4th,4d,entrance,parking,20
2020,10,44,27,mbk,003_4th,4d,exit,3d,991
2020,10,44,27,mbk,003_4th,4d,exit,4c,4919
2020,10,44,27,mbk,003_4th,4d,exit,5d,403
2020,10,44,27,mbk,003_4th,4d,exit,lift_10,601
2020,10,44,27,mbk,003_4th,4d,exit,lift_11,386
2020,10,44,27,mbk,003_4th,4d,exit,lift_12,417
2020,10,44,27,mbk,003_4th,4d,exit,parking,17
2020,10,44,27,mbk,004_5th,5a,entrance,5b,1570
2020,10,44,27,mbk,004_5th,5a,entrance,6a,2180
2020,10,44,27,mbk,004_5th,5a,entrance,lift_tower_1,6
2020,10,44,27,mbk,004_5th,5a,entrance,lift_tower_2,216
2020,10,44,27,mbk,004_5th,5a,entrance,lift_tower_3,97
2020,10,44,27,mbk,004_5th,5a,entrance,lift_tower_4,19
2020,10,44,27,mbk,004_5th,5a,entrance,lift_tower_5,0
2020,10,44,27,mbk,004_5th,5a,entrance,tokyu,2175
2020,10,44,27,mbk,004_5th,5a,exit,5b,1884
2020,10,44,27,mbk,004_5th,5a,exit,6a,2189
2020,10,44,27,mbk,004_5th,5a,exit,lift_tower_1,9
2020,10,44,27,mbk,004_5th,5a,exit,lift_tower_2,215
2020,10,44,27,mbk,004_5th,5a,exit,lift_tower_3,108
2020,10,44,27,mbk,004_5th,5a,exit,lift_tower_4,20
2020,10,44,27,mbk,004_5th,5a,exit,lift_tower_5,0
2020,10,44,27,mbk,004_5th,5a,exit,tokyu,2228
2020,10,44,27,mbk,004_5th,5b,entrance,4b,2334
2020,10,44,27,mbk,004_5th,5b,entrance,5a,1884
2020,10,44,27,mbk,004_5th,5b,entrance,5c,1041
2020,10,44,27,mbk,004_5th,5b,entrance,6b,1983
2020,10,44,27,mbk,004_5th,5b,entrance,lift_18,137
2020,10,44,27,mbk,004_5th,5b,entrance,lift_19,152
2020,10,44,27,mbk,004_5th,5b,entrance,parking,482
2020,10,44,27,mbk,004_5th,5b,exit,4b,3014
2020,10,44,27,mbk,004_5th,5b,exit,5a,1570
2020,10,44,27,mbk,004_5th,5b,exit,5c,929
2020,10,44,27,mbk,004_5th,5b,exit,6b,1676
2020,10,44,27,mbk,004_5th,5b,exit,lift_18,133
2020,10,44,27,mbk,004_5th,5b,exit,lift_19,109
2020,10,44,27,mbk,004_5th,5b,exit,parking,727
2020,10,44,27,mbk,004_5th,5c,entrance,4c,1122
2020,10,44,27,mbk,004_5th,5c,entrance,5b,929
2020,10,44,27,mbk,004_5th,5c,entrance,5d,1057
2020,10,44,27,mbk,004_5th,5c,entrance,6c,715
2020,10,44,27,mbk,004_5th,5c,entrance,lift_13,82
2020,10,44,27,mbk,004_5th,5c,entrance,lift_14,101
2020,10,44,27,mbk,004_5th,5c,entrance,lift_15,227
2020,10,44,27,mbk,004_5th,5c,entrance,lift_16,183
2020,10,44,27,mbk,004_5th,5c,entrance,lift_17,156
2020,10,44,27,mbk,004_5th,5c,entrance,parking,376
2020,10,44,27,mbk,004_5th,5c,exit,4c,1234
2020,10,44,27,mbk,004_5th,5c,exit,5b,1041
2020,10,44,27,mbk,004_5th,5c,exit,5d,1019
2020,10,44,27,mbk,004_5th,5c,exit,6c,667
2020,10,44,27,mbk,004_5th,5c,exit,lift_13,75
2020,10,44,27,mbk,004_5th,5c,exit,lift_14,68
2020,10,44,27,mbk,004_5th,5c,exit,lift_15,159
2020,10,44,27,mbk,004_5th,5c,exit,lift_16,161
2020,10,44,27,mbk,004_5th,5c,exit,lift_17,146
2020,10,44,27,mbk,004_5th,5c,exit,parking,366
2020,10,44,27,mbk,004_5th,5d,entrance,4d,403
2020,10,44,27,mbk,004_5th,5d,entrance,5c,1019
2020,10,44,27,mbk,004_5th,5d,entrance,6d,279
2020,10,44,27,mbk,004_5th,5d,entrance,lift_10,127
2020,10,44,27,mbk,004_5th,5d,entrance,lift_11,123
2020,10,44,27,mbk,004_5th,5d,entrance,lift_12,125
2020,10,44,27,mbk,004_5th,5d,entrance,parking,119
2020,10,44,27,mbk,004_5th,5d,exit,4d,309
2020,10,44,27,mbk,004_5th,5d,exit,5c,1057
2020,10,44,27,mbk,004_5th,5d,exit,6d,284
2020,10,44,27,mbk,004_5th,5d,exit,lift_10,146
2020,10,44,27,mbk,004_5th,5d,exit,lift_11,100
2020,10,44,27,mbk,004_5th,5d,exit,lift_12,95
2020,10,44,27,mbk,004_5th,5d,exit,parking,113
2020,10,44,27,mbk,005_6th,6a,entrance,5a,2189
2020,10,44,27,mbk,005_6th,6a,entrance,6b,2221
2020,10,44,27,mbk,005_6th,6a,entrance,7z,1241
2020,10,44,27,mbk,005_6th,6a,entrance,parking,0
2020,10,44,27,mbk,005_6th,6a,exit,5a,2180
2020,10,44,27,mbk,005_6th,6a,exit,6b,2351
2020,10,44,27,mbk,005_6th,6a,exit,7z,1117
2020,10,44,27,mbk,005_6th,6a,exit,parking,0
2020,10,44,27,mbk,005_6th,6b,entrance,5b,1676
2020,10,44,27,mbk,005_6th,6b,entrance,6a,2351
2020,10,44,27,mbk,005_6th,6b,entrance,6c,1929
2020,10,44,27,mbk,005_6th,6b,entrance,7z,1361
2020,10,44,27,mbk,005_6th,6b,entrance,lift_18,293
2020,10,44,27,mbk,005_6th,6b,entrance,lift_19,303
2020,10,44,27,mbk,005_6th,6b,entrance,parking,609
2020,10,44,27,mbk,005_6th,6b,exit,5b,1983
2020,10,44,27,mbk,005_6th,6b,exit,6a,2221
2020,10,44,27,mbk,005_6th,6b,exit,6c,1518
2020,10,44,27,mbk,005_6th,6b,exit,7z,1346
2020,10,44,27,mbk,005_6th,6b,exit,lift_18,283
2020,10,44,27,mbk,005_6th,6b,exit,lift_19,294
2020,10,44,27,mbk,005_6th,6b,exit,parking,865
2020,10,44,27,mbk,005_6th,6c,entrance,5c,667
2020,10,44,27,mbk,005_6th,6c,entrance,6b,1518
2020,10,44,27,mbk,005_6th,6c,entrance,6d,861
2020,10,44,27,mbk,005_6th,6c,entrance,7z,577
2020,10,44,27,mbk,005_6th,6c,entrance,lift_13,161
2020,10,44,27,mbk,005_6th,6c,entrance,lift_14,124
2020,10,44,27,mbk,005_6th,6c,entrance,lift_15,243
2020,10,44,27,mbk,005_6th,6c,entrance,lift_16,493
2020,10,44,27,mbk,005_6th,6c,entrance,lift_17,529
2020,10,44,27,mbk,005_6th,6c,entrance,parking,989
2020,10,44,27,mbk,005_6th,6c,exit,5c,715
2020,10,44,27,mbk,005_6th,6c,exit,6b,1929
2020,10,44,27,mbk,005_6th,6c,exit,6d,682
2020,10,44,27,mbk,005_6th,6c,exit,7z,501
2020,10,44,27,mbk,005_6th,6c,exit,lift_13,140
2020,10,44,27,mbk,005_6th,6c,exit,lift_14,162
2020,10,44,27,mbk,005_6th,6c,exit,lift_15,299
2020,10,44,27,mbk,005_6th,6c,exit,lift_16,477
2020,10,44,27,mbk,005_6th,6c,exit,lift_17,516
2020,10,44,27,mbk,005_6th,6c,exit,parking,1012
2020,10,44,27,mbk,005_6th,6d,entrance,5d,284
2020,10,44,27,mbk,005_6th,6d,entrance,6c,682
2020,10,44,27,mbk,005_6th,6d,entrance,7z,379
2020,10,44,27,mbk,005_6th,6d,entrance,lift_10,206
2020,10,44,27,mbk,005_6th,6d,entrance,lift_11,188
2020,10,44,27,mbk,005_6th,6d,entrance,lift_12,184
2020,10,44,27,mbk,005_6th,6d,entrance,parking,33
2020,10,44,27,mbk,005_6th,6d,exit,5d,279
2020,10,44,27,mbk,005_6th,6d,exit,6c,861
2020,10,44,27,mbk,005_6th,6d,exit,7z,358
2020,10,44,27,mbk,005_6th,6d,exit,lift_10,192
2020,10,44,27,mbk,005_6th,6d,exit,lift_11,134
2020,10,44,27,mbk,005_6th,6d,exit,lift_12,123
2020,10,44,27,mbk,005_6th,6d,exit,parking,38
2020,10,44,27,mbk,006_7th,7z,entrance,6a,1117
2020,10,44,27,mbk,006_7th,7z,entrance,6b,1346
2020,10,44,27,mbk,006_7th,7z,entrance,6c,501
2020,10,44,27,mbk,006_7th,7z,entrance,6d,358
2020,10,44,27,mbk,006_7th,7z,entrance,8z,1077
2020,10,44,27,mbk,006_7th,7z,entrance,lift_10,246
2020,10,44,27,mbk,006_7th,7z,entrance,lift_11,162
2020,10,44,27,mbk,006_7th,7z,entrance,lift_12,208
2020,10,44,27,mbk,006_7th,7z,entrance,lift_13,78
2020,10,44,27,mbk,006_7th,7z,entrance,lift_14,80
2020,10,44,27,mbk,006_7th,7z,entrance,lift_15,224
2020,10,44,27,mbk,006_7th,7z,entrance,lift_16,209
2020,10,44,27,mbk,006_7th,7z,entrance,lift_17,187
2020,10,44,27,mbk,006_7th,7z,entrance,lift_18,134
2020,10,44,27,mbk,006_7th,7z,entrance,lift_19,166
2020,10,44,27,mbk,006_7th,7z,exit,6a,1241
2020,10,44,27,mbk,006_7th,7z,exit,6b,1361
2020,10,44,27,mbk,006_7th,7z,exit,6c,577
2020,10,44,27,mbk,006_7th,7z,exit,6d,379
2020,10,44,27,mbk,006_7th,7z,exit,8z,594
2020,10,44,27,mbk,006_7th,7z,exit,lift_10,207
2020,10,44,27,mbk,006_7th,7z,exit,lift_11,181
2020,10,44,27,mbk,006_7th,7z,exit,lift_12,197
2020,10,44,27,mbk,006_7th,7z,exit,lift_13,110
2020,10,44,27,mbk,006_7th,7z,exit,lift_14,107
2020,10,44,27,mbk,006_7th,7z,exit,lift_15,208
2020,10,44,27,mbk,006_7th,7z,exit,lift_16,194
2020,10,44,27,mbk,006_7th,7z,exit,lift_17,189
2020,10,44,27,mbk,006_7th,7z,exit,lift_18,168
2020,10,44,27,mbk,006_7th,7z,exit,lift_19,155
2020,10,44,27,mbk,007_8th,8z,entrance,7z,594
2020,10,44,27,mbk,007_8th,8z,entrance,lift_10,116
2020,10,44,27,mbk,007_8th,8z,entrance,lift_11,10
2020,10,44,27,mbk,007_8th,8z,entrance,lift_12,0
2020,10,44,27,mbk,007_8th,8z,entrance,lift_13,0
2020,10,44,27,mbk,007_8th,8z,entrance,lift_14,0
2020,10,44,27,mbk,007_8th,8z,entrance,lift_15,212
2020,10,44,27,mbk,007_8th,8z,entrance,lift_17,58
2020,10,44,27,mbk,007_8th,8z,entrance,lift_18,214
2020,10,44,27,mbk,007_8th,8z,entrance,lift_19,178
2020,10,44,27,mbk,007_8th,8z,exit,7z,1077
2020,10,44,27,mbk,007_8th,8z,exit,lift_10,110
2020,10,44,27,mbk,007_8th,8z,exit,lift_11,5
2020,10,44,27,mbk,007_8th,8z,exit,lift_12,0
2020,10,44,27,mbk,007_8th,8z,exit,lift_13,0
2020,10,44,27,mbk,007_8th,8z,exit,lift_14,0
2020,10,44,27,mbk,007_8th,8z,exit,lift_15,144
2020,10,44,27,mbk,007_8th,8z,exit,lift_17,59
2020,10,44,27,mbk,007_8th,8z,exit,lift_18,155
2020,10,44,27,mbk,007_8th,8z,exit,lift_19,177
2020,10,44,27,mbk,008_m,mz,entrance,lift_10,10
2020,10,44,27,mbk,008_m,mz,entrance,lift_13,0
2020,10,44,27,mbk,008_m,mz,entrance,lift_14,0
2020,10,44,27,mbk,008_m,mz,entrance,lift_17,30
2020,10,44,27,mbk,008_m,mz,entrance,lift_18,146
2020,10,44,27,mbk,008_m,mz,entrance,lift_19,129
2020,10,44,27,mbk,008_m,mz,exit,lift_10,12
2020,10,44,27,mbk,008_m,mz,exit,lift_13,0
2020,10,44,27,mbk,008_m,mz,exit,lift_14,0
2020,10,44,27,mbk,008_m,mz,exit,lift_17,44
2020,10,44,27,mbk,008_m,mz,exit,lift_18,152
2020,10,44,27,mbk,008_m,mz,exit,lift_19,151
2020,10,44,27,tokyu,000_tokyu,tokyu,entrance,2a,1492
2020,10,44,27,tokyu,000_tokyu,tokyu,entrance,3a,1089
2020,10,44,27,tokyu,000_tokyu,tokyu,entrance,4a,1493
2020,10,44,27,tokyu,000_tokyu,tokyu,entrance,5a,2228
2020,10,44,27,tokyu,000_tokyu,tokyu,entrance,bts,1396
2020,10,44,27,tokyu,000_tokyu,tokyu,entrance,ga,927
2020,10,44,27,tokyu,000_tokyu,tokyu,entrance,ground,957
2020,10,44,27,tokyu,000_tokyu,tokyu,exit,2a,1513
2020,10,44,27,tokyu,000_tokyu,tokyu,exit,3a,910
2020,10,44,27,tokyu,000_tokyu,tokyu,exit,4a,1686
2020,10,44,27,tokyu,000_tokyu,tokyu,exit,5a,2175
2020,10,44,27,tokyu,000_tokyu,tokyu,exit,bts,1766
2020,10,44,27,tokyu,000_tokyu,tokyu,exit,ga,902
2020,10,44,27,tokyu,000_tokyu,tokyu,exit,ground,609
2020,10,44,27,tower,000_tower,tower,entrance,lift_tower_1,660
2020,10,44,27,tower,000_tower,tower,entrance,lift_tower_2,577
2020,10,44,27,tower,000_tower,tower,entrance,lift_tower_3,550
2020,10,44,27,tower,000_tower,tower,entrance,lift_tower_4,271
2020,10,44,27,tower,000_tower,tower,entrance,lift_tower_5,232
2020,10,44,27,tower,000_tower,tower,exit,lift_tower_1,692
2020,10,44,27,tower,000_tower,tower,exit,lift_tower_2,572
2020,10,44,27,tower,000_tower,tower,exit,lift_tower_3,575
2020,10,44,27,tower,000_tower,tower,exit,lift_tower_4,212
2020,10,44,27,tower,000_tower,tower,exit,lift_tower_5,159
2020,10,44,28,alaart,001_alaart2nd,alaart2z,entrance,alaart1z,1719
2020,10,44,28,alaart,001_alaart2nd,alaart2z,entrance,alaart3z,807
2020,10,44,28,alaart,001_alaart2nd,alaart2z,exit,alaart1z,1464
2020,10,44,28,alaart,001_alaart2nd,alaart2z,exit,alaart3z,1632
2020,10,44,28,alaart,002_alaart3rd,alaart3z,entrance,alaart,1598
2020,10,44,28,alaart,002_alaart3rd,alaart3z,entrance,alaart2z,1632
2020,10,44,28,alaart,002_alaart3rd,alaart3z,exit,alaart,1801
2020,10,44,28,alaart,002_alaart3rd,alaart3z,exit,alaart2z,807
2020,10,44,28,mbk,000_g,ga,entrance,gb,3507
2020,10,44,28,mbk,000_g,ga,entrance,ground,313
2020,10,44,28,mbk,000_g,ga,entrance,lift_tower_1,703
2020,10,44,28,mbk,000_g,ga,entrance,lift_tower_2,182
2020,10,44,28,mbk,000_g,ga,entrance,lift_tower_3,119
2020,10,44,28,mbk,000_g,ga,entrance,lift_tower_4,251
2020,10,44,28,mbk,000_g,ga,entrance,lift_tower_5,200
2020,10,44,28,mbk,000_g,ga,entrance,tokyu,1103
2020,10,44,28,mbk,000_g,ga,entrance,tower,266
2020,10,44,28,mbk,000_g,ga,exit,gb,3323
2020,10,44,28,mbk,000_g,ga,exit,ground,459
2020,10,44,28,mbk,000_g,ga,exit,lift_tower_1,690
2020,10,44,28,mbk,000_g,ga,exit,lift_tower_2,217
2020,10,44,28,mbk,000_g,ga,exit,lift_tower_3,178
2020,10,44,28,mbk,000_g,ga,exit,lift_tower_4,253
2020,10,44,28,mbk,000_g,ga,exit,lift_tower_5,245
2020,10,44,28,mbk,000_g,ga,exit,tokyu,1090
2020,10,44,28,mbk,000_g,ga,exit,tower,187
2020,10,44,28,mbk,000_g,gb,entrance,2b,3295
2020,10,44,28,mbk,000_g,gb,entrance,ga,3323
2020,10,44,28,mbk,000_g,gb,entrance,gc,4031
2020,10,44,28,mbk,000_g,gb,entrance,ground,501
2020,10,44,28,mbk,000_g,gb,entrance,lift_15,328
2020,10,44,28,mbk,000_g,gb,entrance,lift_16,279
2020,10,44,28,mbk,000_g,gb,entrance,lift_17,516
2020,10,44,28,mbk,000_g,gb,entrance,lift_18,443
2020,10,44,28,mbk,000_g,gb,entrance,lift_19,304
2020,10,44,28,mbk,000_g,gb,entrance,taxi,838
2020,10,44,28,mbk,000_g,gb,exit,2b,3278
2020,10,44,28,mbk,000_g,gb,exit,ga,3507
2020,10,44,28,mbk,000_g,gb,exit,gc,3571
2020,10,44,28,mbk,000_g,gb,exit,ground,828
2020,10,44,28,mbk,000_g,gb,exit,lift_15,498
2020,10,44,28,mbk,000_g,gb,exit,lift_16,408
2020,10,44,28,mbk,000_g,gb,exit,lift_17,510
2020,10,44,28,mbk,000_g,gb,exit,lift_18,383
2020,10,44,28,mbk,000_g,gb,exit,lift_19,346
2020,10,44,28,mbk,000_g,gb,exit,taxi,843
2020,10,44,28,mbk,000_g,gc,entrance,2c,1797
2020,10,44,28,mbk,000_g,gc,entrance,gb,3571
2020,10,44,28,mbk,000_g,gc,entrance,gd,2730
2020,10,44,28,mbk,000_g,gc,entrance,ground,480
2020,10,44,28,mbk,000_g,gc,entrance,lift_13,236
2020,10,44,28,mbk,000_g,gc,entrance,lift_14,229
2020,10,44,28,mbk,000_g,gc,entrance,parking,1074
2020,10,44,28,mbk,000_g,gc,entrance,service,1151
2020,10,44,28,mbk,000_g,gc,exit,2c,1717
2020,10,44,28,mbk,000_g,gc,exit,gb,4031
2020,10,44,28,mbk,000_g,gc,exit,gd,2247
2020,10,44,28,mbk,000_g,gc,exit,ground,660
2020,10,44,28,mbk,000_g,gc,exit,lift_13,278
2020,10,44,28,mbk,000_g,gc,exit,lift_14,347
2020,10,44,28,mbk,000_g,gc,exit,parking,851
2020,10,44,28,mbk,000_g,gc,exit,service,1112
2020,10,44,28,mbk,000_g,gd,entrance,gc,2247
2020,10,44,28,mbk,000_g,gd,entrance,ground,2080
2020,10,44,28,mbk,000_g,gd,entrance,hotel,777
2020,10,44,28,mbk,000_g,gd,entrance,lift_10,418
2020,10,44,28,mbk,000_g,gd,entrance,lift_11,445
2020,10,44,28,mbk,000_g,gd,entrance,lift_12,552
2020,10,44,28,mbk,000_g,gd,entrance,parking,1399
2020,10,44,28,mbk,000_g,gd,exit,gc,2730
2020,10,44,28,mbk,000_g,gd,exit,ground,884
2020,10,44,28,mbk,000_g,gd,exit,hotel,721
2020,10,44,28,mbk,000_g,gd,exit,lift_10,500
2020,10,44,28,mbk,000_g,gd,exit,lift_11,526
2020,10,44,28,mbk,000_g,gd,exit,lift_12,521
2020,10,44,28,mbk,000_g,gd,exit,parking,1236
2020,10,44,28,mbk,001_2nd,2a,entrance,2b,4956
2020,10,44,28,mbk,001_2nd,2a,entrance,bts,3176
2020,10,44,28,mbk,001_2nd,2a,entrance,lift_tower_1,0
2020,10,44,28,mbk,001_2nd,2a,entrance,lift_tower_2,168
2020,10,44,28,mbk,001_2nd,2a,entrance,lift_tower_3,354
2020,10,44,28,mbk,001_2nd,2a,entrance,lift_tower_4,11
2020,10,44,28,mbk,001_2nd,2a,entrance,lift_tower_5,0
2020,10,44,28,mbk,001_2nd,2a,entrance,tokyu,1669
2020,10,44,28,mbk,001_2nd,2a,exit,2b,4753
2020,10,44,28,mbk,001_2nd,2a,exit,bts,3816
2020,10,44,28,mbk,001_2nd,2a,exit,lift_tower_1,0
2020,10,44,28,mbk,001_2nd,2a,exit,lift_tower_2,178
2020,10,44,28,mbk,001_2nd,2a,exit,lift_tower_3,269
2020,10,44,28,mbk,001_2nd,2a,exit,lift_tower_4,13
2020,10,44,28,mbk,001_2nd,2a,exit,lift_tower_5,0
2020,10,44,28,mbk,001_2nd,2a,exit,tokyu,1597
2020,10,44,28,mbk,001_2nd,2b,entrance,2a,4753
2020,10,44,28,mbk,001_2nd,2b,entrance,2c,3506
2020,10,44,28,mbk,001_2nd,2b,entrance,3b,3266
2020,10,44,28,mbk,001_2nd,2b,entrance,gb,3278
2020,10,44,28,mbk,001_2nd,2b,entrance,lift_18,327
2020,10,44,28,mbk,001_2nd,2b,entrance,lift_19,244
2020,10,44,28,mbk,001_2nd,2b,entrance,parking,3828
2020,10,44,28,mbk,001_2nd,2b,exit,2a,4956
2020,10,44,28,mbk,001_2nd,2b,exit,2c,3571
2020,10,44,28,mbk,001_2nd,2b,exit,3b,2607
2020,10,44,28,mbk,001_2nd,2b,exit,gb,3295
2020,10,44,28,mbk,001_2nd,2b,exit,lift_18,301
2020,10,44,28,mbk,001_2nd,2b,exit,lift_19,246
2020,10,44,28,mbk,001_2nd,2b,exit,parking,3211
2020,10,44,28,mbk,001_2nd,2c,entrance,2b,3571
2020,10,44,28,mbk,001_2nd,2c,entrance,2d,1910
2020,10,44,28,mbk,001_2nd,2c,entrance,3b,11
2020,10,44,28,mbk,001_2nd,2c,entrance,3d,1903
2020,10,44,28,mbk,001_2nd,2c,entrance,alaart,3187
2020,10,44,28,mbk,001_2nd,2c,entrance,gc,1717
2020,10,44,28,mbk,001_2nd,2c,entrance,lift_13,213
2020,10,44,28,mbk,001_2nd,2c,entrance,lift_14,234
2020,10,44,28,mbk,001_2nd,2c,entrance,lift_15,559
2020,10,44,28,mbk,001_2nd,2c,entrance,lift_16,550
2020,10,44,28,mbk,001_2nd,2c,entrance,lift_17,315
2020,10,44,28,mbk,001_2nd,2c,entrance,parking,217
2020,10,44,28,mbk,001_2nd,2c,exit,2b,3506
2020,10,44,28,mbk,001_2nd,2c,exit,2d,1614
2020,10,44,28,mbk,001_2nd,2c,exit,3b,1640
2020,10,44,28,mbk,001_2nd,2c,exit,3d,1639
2020,10,44,28,mbk,001_2nd,2c,exit,alaart,2184
2020,10,44,28,mbk,001_2nd,2c,exit,gc,1797
2020,10,44,28,mbk,001_2nd,2c,exit,lift_13,150
2020,10,44,28,mbk,001_2nd,2c,exit,lift_14,148
2020,10,44,28,mbk,001_2nd,2c,exit,lift_15,637
2020,10,44,28,mbk,001_2nd,2c,exit,lift_16,583
2020,10,44,28,mbk,001_2nd,2c,exit,lift_17,280
2020,10,44,28,mbk,001_2nd,2c,exit,parking,681
2020,10,44,28,mbk,001_2nd,2d,entrance,2c,1614
2020,10,44,28,mbk,001_2nd,2d,entrance,3d,942
2020,10,44,28,mbk,001_2nd,2d,entrance,alaart,626
2020,10,44,28,mbk,001_2nd,2d,entrance,hotel,96
2020,10,44,28,mbk,001_2nd,2d,entrance,lift_10,221
2020,10,44,28,mbk,001_2nd,2d,entrance,lift_11,287
